Transaction_ID,Transaction_Date,Warehouse_Name,City,Product_Category,Product_Name,Supplier_Name,Batch_Number,Inventory_Type,Quantity_Received,Quantity_Dispatched,Damaged_Units,Missing_Units,Unit_Cost_GBP,Selling_Price_GBP,Storage_Section,Employee_Handling,Dispatch_Status,Delivery_Days,Temperature_Controlled,Stock_Audit_Status,Customer_Returns
TXN104587,22-11-2025,Manchester Storage,London,Electronics,Laptop,London Trade Corp,BATCH-7643,Outbound,623,64,39,2,168.49,239.09,B2,Noah Wilson,Delayed,8,Yes,Passed,13
TXN104588,03-05-2026,Liverpool Logistics,Glasgow,Fashion,Sneakers,UK Retail Goods,BATCH-6939,Outbound,178,111,26,15,26.75,43.42,C2,Oliver Smith,Slightly Delayed,6,Yes,Passed,24
TXN104589,04-01-2025,Leeds Fulfillment,Birmingham,Fashion,T-Shirt,Prime Wholesale UK,BATCH-2363,Inbound,133,60,15,8,871.42,1163.18,A1,Noah Wilson,Slightly Delayed,5,No,Passed,18
TXN104590,29-07-2025,Newcastle Depot,Liverpool,Electronics,Keyboard,London Trade Corp,BATCH-8049,Outbound,513,314,35,1,319.13,365.84,A1,Oliver Smith,Delayed,9,Yes,Passed,21
TXN104591,28-03-2026,Manchester Storage,Glasgow,Grocery,Coffee,Northern Supply Chain,BATCH-4202,Outbound,796,267,39,1,413.73,733.19,A1,Jack Taylor,On Time,3,Yes,Failed,22
TXN104592,19-10-2025,Glasgow Warehouse,Birmingham,Grocery,Coffee,UK Retail Goods,BATCH-2277,Outbound,406,383,5,15,1083.12,1640.62,B2,Noah Wilson,Slightly Delayed,5,No,Passed,0
TXN104593,22-05-2025,Glasgow Warehouse,Newcastle,Electronics,Laptop,London Trade Corp,BATCH-7807,Outbound,433,108,35,4,229.05,358.61,C1,Jack Taylor,Slightly Delayed,4,Yes,Passed,12
TXN104594,05-05-2026,Newcastle Depot,Manchester,Grocery,Cooking Oil,Prime Wholesale UK,BATCH-4682,Inbound,979,204,20,0,273.27,432.72,B1,Amelia Clark,Slightly Delayed,5,No,Passed,15
TXN104595,22-08-2025,Leeds Fulfillment,Birmingham,Electronics,Laptop,Northern Supply Chain,BATCH-6153,Outbound,352,60,32,15,253.72,331.6,C1,Noah Wilson,Delayed,8,No,Passed,24
TXN104596,30-01-2025,Manchester Storage,Liverpool,Grocery,Rice Pack,Prime Wholesale UK,BATCH-3382,Outbound,120,81,6,3,94.17,120.49,A1,Noah Wilson,Slightly Delayed,4,No,Passed,12
TXN104597,05-05-2025,Bristol Supply Hub,Liverpool,Grocery,Rice Pack,Northern Supply Chain,BATCH-8003,Inbound,513,283,39,0,221.83,306.75,D2,Emily Harris,Delayed,8,Yes,Passed,0
TXN104598,19-03-2025,Newcastle Depot,Leeds,Electronics,Monitor,Tesco Supply Ltd,BATCH-3523,Inbound,798,292,21,6,647.72,953.25,B2,Harry Johnson,On Time,3,No,Failed,8
TXN104599,10-05-2026,Manchester Storage,London,Grocery,Rice Pack,London Trade Corp,BATCH-1988,Inbound,275,200,36,1,98.15,112.88,C2,Noah Wilson,On Time,2,Yes,Passed,5
TXN104600,04-03-2026,Glasgow Warehouse,Liverpool,Electronics,Smartphone,Northern Supply Chain,BATCH-7480,Outbound,342,233,40,18,527.87,929.16,C1,Charlie Davies,Slightly Delayed,6,No,Passed,24
TXN104601,23-06-2025,Leeds Fulfillment,Bristol,Grocery,Rice Pack,UK Retail Goods,BATCH-5881,Outbound,907,562,0,17,857.87,1132.46,A2,Noah Wilson,Delayed,10,Yes,Passed,18
TXN104602,14-05-2026,Leeds Fulfillment,Glasgow,Pharma,Paracetamol,Sainsbury Logistics,BATCH-8820,Outbound,452,357,1,17,844.98,1452.42,A2,Oliver Smith,On Time,1,Yes,Passed,8
TXN104603,02-04-2026,Glasgow Warehouse,London,Grocery,Tea Bags,Britannia Pharma,BATCH-9388,Inbound,323,129,17,2,890.65,1515.88,C1,Charlie Davies,On Time,3,Yes,Passed,19
TXN104604,22-11-2025,Newcastle Depot,Liverpool,Fashion,Handbag,Prime Wholesale UK,BATCH-3150,Outbound,252,41,35,11,711.87,1269.98,D2,Emily Harris,Delayed,10,Yes,Passed,0
TXN104605,18-03-2026,London Central Hub,Bristol,Fashion,Jeans,UK Retail Goods,BATCH-6022,Inbound,614,402,23,20,858.5,985.28,C2,Emily Harris,Delayed,10,No,Passed,14
TXN104606,14-09-2025,Leeds Fulfillment,Manchester,Grocery,Tea Bags,Sainsbury Logistics,BATCH-5919,Outbound,233,107,31,13,190.57,285.32,C2,Noah Wilson,Delayed,8,No,Passed,5
TXN104607,11-04-2026,Glasgow Warehouse,Birmingham,Pharma,Vitamin Tablets,Tesco Supply Ltd,BATCH-9186,Inbound,89,27,38,5,1150.0,1838.62,D2,Emily Harris,Delayed,10,Yes,Passed,16
TXN104608,08-05-2026,Liverpool Logistics,Glasgow,Home Appliances,Mixer,Northern Supply Chain,BATCH-3345,Outbound,398,291,20,17,851.61,1360.1,C2,Harry Johnson,On Time,3,No,Passed,10
TXN104609,17-09-2025,Manchester Storage,Manchester,Pharma,Vitamin Tablets,Sainsbury Logistics,BATCH-9382,Inbound,318,228,29,1,737.2,1152.3,A2,Oliver Smith,Slightly Delayed,4,Yes,Passed,17
TXN104610,24-06-2025,Leeds Fulfillment,Liverpool,Electronics,Laptop,Britannia Pharma,BATCH-5405,Inbound,289,282,2,11,772.49,858.18,C1,Oliver Smith,Slightly Delayed,4,Yes,Passed,2
TXN104611,31-08-2025,Leeds Fulfillment,Liverpool,Fashion,T-Shirt,ASDA Distribution,BATCH-2825,Outbound,230,35,29,9,1031.41,1482.9,B1,George Brown,On Time,3,Yes,Passed,24
TXN104612,26-01-2026,Leeds Fulfillment,Glasgow,Fashion,Sneakers,London Trade Corp,BATCH-4260,Outbound,172,168,34,4,993.27,1648.52,D2,George Brown,Delayed,9,No,Passed,3
TXN104613,26-12-2025,Glasgow Warehouse,Leeds,Home Appliances,Air Fryer,ASDA Distribution,BATCH-2404,Outbound,978,614,30,2,865.75,1272.65,D2,Amelia Clark,Delayed,8,Yes,Passed,18
TXN104614,05-09-2025,London Central Hub,Birmingham,Fashion,Sneakers,Prime Wholesale UK,BATCH-8041,Inbound,636,277,39,14,894.1,1041.65,A1,Oliver Smith,On Time,2,Yes,Passed,24
TXN104615,21-02-2025,Liverpool Logistics,Newcastle,Pharma,Bandages,London Trade Corp,BATCH-8934,Outbound,281,25,18,11,181.94,315.77,D1,Emily Harris,Delayed,10,No,Passed,12
TXN104616,26-06-2025,London Central Hub,Newcastle,Pharma,Cough Syrup,Tesco Supply Ltd,BATCH-9106,Inbound,199,35,38,17,482.21,662.65,A2,Harry Johnson,Slightly Delayed,5,No,Failed,8
TXN104617,22-07-2025,Leeds Fulfillment,Liverpool,Grocery,Rice Pack,Northern Supply Chain,BATCH-2466,Inbound,76,30,0,18,882.72,1572.22,C2,Noah Wilson,On Time,2,No,Passed,16
TXN104618,21-12-2025,Manchester Storage,Liverpool,Grocery,Coffee,London Trade Corp,BATCH-3290,Outbound,63,47,33,10,668.21,997.72,D1,George Brown,Slightly Delayed,4,No,Passed,14
TXN104619,07-10-2025,Liverpool Logistics,Bristol,Electronics,Tablet,Prime Wholesale UK,BATCH-8393,Inbound,118,106,30,14,74.21,98.84,A1,George Brown,Slightly Delayed,4,Yes,Failed,0
TXN104620,27-12-2025,Manchester Storage,Leeds,Home Appliances,Air Fryer,London Trade Corp,BATCH-6991,Inbound,636,393,32,5,1041.09,1410.18,C2,Noah Wilson,Delayed,8,No,Passed,13
TXN104621,25-02-2025,Newcastle Depot,Glasgow,Electronics,Smartphone,UK Retail Goods,BATCH-5885,Inbound,604,121,6,18,380.56,477.72,C1,Charlie Davies,Delayed,7,Yes,Passed,4
TXN104622,19-02-2026,Liverpool Logistics,Manchester,Pharma,Vitamin Tablets,ASDA Distribution,BATCH-5386,Outbound,780,408,34,11,658.92,1145.77,B2,George Brown,Slightly Delayed,5,Yes,Failed,24
TXN104623,10-08-2025,Manchester Storage,Bristol,Fashion,T-Shirt,Tesco Supply Ltd,BATCH-9320,Outbound,113,87,12,19,440.29,686.54,A2,Jack Taylor,On Time,1,No,Passed,22
TXN104624,14-02-2025,Manchester Storage,Birmingham,Pharma,Vitamin Tablets,ASDA Distribution,BATCH-9646,Outbound,103,45,34,13,78.77,109.98,A1,Emily Harris,Slightly Delayed,6,No,Passed,12
TXN104625,02-04-2026,Leeds Fulfillment,Liverpool,Fashion,Jeans,UK Retail Goods,BATCH-7579,Inbound,769,603,2,9,688.39,763.82,D1,Oliver Smith,Delayed,9,No,Failed,23
TXN104626,09-02-2026,Birmingham Distribution,Leeds,Grocery,Rice Pack,Tesco Supply Ltd,BATCH-7323,Inbound,228,112,35,7,1099.96,1875.67,B2,Jack Taylor,Delayed,7,No,Passed,13
TXN104627,25-08-2025,Newcastle Depot,Bristol,Electronics,Laptop,Britannia Pharma,BATCH-5642,Inbound,551,313,39,11,276.67,480.16,B2,Harry Johnson,Delayed,7,Yes,Passed,10
TXN104628,25-04-2025,Bristol Supply Hub,Birmingham,Pharma,Bandages,Sainsbury Logistics,BATCH-5648,Inbound,740,403,24,0,664.32,740.39,C1,Harry Johnson,Delayed,10,Yes,Passed,23
TXN104629,31-12-2025,Liverpool Logistics,Glasgow,Electronics,Tablet,Tesco Supply Ltd,BATCH-3988,Inbound,371,28,31,17,943.36,1161.9,D1,Emily Harris,Slightly Delayed,4,Yes,Failed,6
TXN104630,13-07-2025,Leeds Fulfillment,Liverpool,Home Appliances,Vacuum Cleaner,Northern Supply Chain,BATCH-6034,Outbound,989,484,33,3,309.41,469.67,D2,Noah Wilson,Delayed,8,Yes,Passed,4
TXN104631,20-05-2025,Birmingham Distribution,Leeds,Home Appliances,Microwave,Northern Supply Chain,BATCH-1359,Inbound,434,208,31,13,1113.53,1251.62,C2,Amelia Clark,On Time,3,Yes,Passed,13
TXN104632,25-12-2025,Liverpool Logistics,London,Fashion,Sneakers,Sainsbury Logistics,BATCH-8932,Inbound,59,25,31,8,659.51,751.99,B2,George Brown,Delayed,10,Yes,Passed,25
TXN104633,08-05-2026,Manchester Storage,Birmingham,Fashion,T-Shirt,Northern Supply Chain,BATCH-2387,Inbound,770,108,19,13,1047.04,1657.43,B1,Harry Johnson,On Time,1,No,Passed,15
TXN104634,10-04-2025,Birmingham Distribution,Birmingham,Pharma,Vitamin Tablets,Sainsbury Logistics,BATCH-2162,Outbound,404,112,32,9,1043.47,1671.0,A1,Charlie Davies,Delayed,7,Yes,Passed,14
TXN104635,19-05-2025,Bristol Supply Hub,Leeds,Pharma,Bandages,Sainsbury Logistics,BATCH-9556,Outbound,798,586,0,8,582.06,870.02,D2,Oliver Smith,Delayed,10,No,Passed,23
TXN104636,01-08-2025,Bristol Supply Hub,Manchester,Grocery,Cooking Oil,ASDA Distribution,BATCH-5378,Outbound,480,416,32,12,500.37,759.56,D1,George Brown,On Time,2,Yes,Passed,5
TXN104637,29-07-2025,Glasgow Warehouse,Liverpool,Electronics,Smartphone,UK Retail Goods,BATCH-1424,Outbound,832,484,5,3,885.86,1331.35,D2,Emily Harris,On Time,3,Yes,Passed,19
TXN104638,28-03-2026,Leeds Fulfillment,Birmingham,Pharma,Cough Syrup,Prime Wholesale UK,BATCH-8936,Inbound,312,263,21,11,1149.68,1680.26,C2,Charlie Davies,On Time,3,Yes,Passed,13
TXN104639,03-07-2025,London Central Hub,Liverpool,Home Appliances,Air Fryer,London Trade Corp,BATCH-7614,Outbound,548,61,1,2,969.62,1252.04,D1,Harry Johnson,Slightly Delayed,5,Yes,Passed,11
TXN104640,22-12-2025,Liverpool Logistics,Bristol,Fashion,Sneakers,ASDA Distribution,BATCH-9684,Inbound,949,76,20,17,593.2,781.56,D2,Noah Wilson,On Time,3,Yes,Passed,8
TXN104641,21-04-2025,Manchester Storage,Birmingham,Grocery,Rice Pack,Britannia Pharma,BATCH-9500,Outbound,684,55,11,1,1169.78,1704.53,A2,Noah Wilson,Delayed,9,No,Passed,6
TXN104642,08-02-2026,Liverpool Logistics,Birmingham,Home Appliances,Air Fryer,Britannia Pharma,BATCH-1098,Outbound,757,177,16,20,59.82,94.85,A1,Jack Taylor,On Time,1,Yes,Passed,3
TXN104643,05-05-2026,Newcastle Depot,Birmingham,Grocery,Cereal,Britannia Pharma,BATCH-2125,Outbound,98,89,4,20,669.04,844.68,C1,George Brown,Delayed,8,Yes,Passed,21
TXN104644,28-03-2026,Manchester Storage,Liverpool,Fashion,Sneakers,UK Retail Goods,BATCH-5406,Inbound,308,306,34,10,140.11,159.37,D2,Harry Johnson,On Time,1,No,Passed,5
TXN104645,20-09-2025,Glasgow Warehouse,Liverpool,Fashion,T-Shirt,London Trade Corp,BATCH-6620,Outbound,303,108,31,10,682.23,1175.71,D2,Amelia Clark,Slightly Delayed,5,Yes,Passed,5
TXN104646,19-11-2025,Birmingham Distribution,Leeds,Grocery,Cereal,Britannia Pharma,BATCH-2468,Outbound,910,467,27,9,210.44,374.15,C2,Noah Wilson,Slightly Delayed,5,No,Passed,15
TXN104647,27-04-2025,Manchester Storage,London,Fashion,Sneakers,Prime Wholesale UK,BATCH-1988,Inbound,274,125,8,3,903.2,1083.1,C1,Emily Harris,Delayed,8,No,Passed,13
TXN104648,04-09-2025,Leeds Fulfillment,Glasgow,Fashion,Jacket,London Trade Corp,BATCH-1562,Inbound,991,736,30,15,48.4,79.59,C1,George Brown,Slightly Delayed,5,Yes,Failed,25
TXN104649,07-12-2025,Glasgow Warehouse,Leeds,Pharma,Bandages,UK Retail Goods,BATCH-2427,Outbound,832,641,36,7,151.89,195.73,A1,Amelia Clark,Slightly Delayed,6,No,Passed,25
TXN104650,04-04-2026,Newcastle Depot,Birmingham,Home Appliances,Vacuum Cleaner,Northern Supply Chain,BATCH-4963,Inbound,445,268,27,0,818.43,1227.89,B1,Charlie Davies,Delayed,9,Yes,Failed,20
TXN104651,20-12-2025,Leeds Fulfillment,London,Home Appliances,Mixer,Britannia Pharma,BATCH-3342,Inbound,69,42,17,7,80.77,135.19,B1,Jack Taylor,Delayed,8,Yes,Failed,21
TXN104652,16-07-2025,Bristol Supply Hub,Bristol,Fashion,T-Shirt,UK Retail Goods,BATCH-9453,Inbound,780,450,1,12,307.0,542.27,A1,Noah Wilson,Slightly Delayed,5,Yes,Passed,3
TXN104653,14-08-2025,Liverpool Logistics,Manchester,Grocery,Tea Bags,UK Retail Goods,BATCH-2514,Inbound,426,291,29,16,61.92,87.73,D2,Charlie Davies,Delayed,8,No,Passed,4
TXN104654,05-03-2025,Manchester Storage,Liverpool,Home Appliances,Air Fryer,London Trade Corp,BATCH-6286,Outbound,320,288,39,20,264.67,392.95,B2,Jack Taylor,Delayed,7,Yes,Failed,10
TXN104655,29-01-2025,Manchester Storage,Newcastle,Pharma,Paracetamol,Northern Supply Chain,BATCH-8953,Outbound,461,442,11,10,1133.81,2038.27,B1,Emily Harris,Delayed,9,Yes,Passed,13
TXN104656,27-04-2026,Glasgow Warehouse,Birmingham,Electronics,Smartphone,London Trade Corp,BATCH-9219,Inbound,157,39,0,6,427.73,533.93,A1,Oliver Smith,Delayed,9,No,Passed,6
TXN104657,09-01-2026,Bristol Supply Hub,Bristol,Electronics,Keyboard,London Trade Corp,BATCH-4686,Outbound,92,24,36,17,869.56,1202.54,B2,Charlie Davies,Slightly Delayed,4,Yes,Passed,2
TXN104658,25-01-2026,Liverpool Logistics,London,Electronics,Tablet,ASDA Distribution,BATCH-3954,Outbound,581,62,0,12,118.72,180.22,C1,Harry Johnson,Delayed,9,Yes,Passed,7
TXN104659,25-12-2025,Manchester Storage,Glasgow,Pharma,Vitamin Tablets,Sainsbury Logistics,BATCH-9405,Outbound,205,64,18,14,105.19,163.89,C1,Charlie Davies,Slightly Delayed,6,No,Passed,23
TXN104660,23-04-2025,Bristol Supply Hub,Manchester,Electronics,Laptop,ASDA Distribution,BATCH-9898,Inbound,687,439,40,19,972.14,1090.39,C1,Emily Harris,On Time,2,No,Passed,4
TXN104661,12-09-2025,Manchester Storage,Manchester,Fashion,Jacket,Northern Supply Chain,BATCH-6096,Outbound,197,168,0,8,193.84,215.51,B2,Noah Wilson,On Time,3,No,Passed,6
TXN104662,17-03-2026,London Central Hub,Leeds,Electronics,Keyboard,ASDA Distribution,BATCH-1216,Outbound,101,24,37,1,482.71,740.07,A1,Amelia Clark,On Time,2,Yes,Passed,6
TXN104663,23-02-2025,Bristol Supply Hub,Manchester,Electronics,Smartphone,ASDA Distribution,BATCH-6134,Outbound,527,436,25,15,247.1,280.35,B2,Oliver Smith,Delayed,10,No,Passed,14
TXN104664,07-01-2026,Manchester Storage,London,Pharma,Bandages,UK Retail Goods,BATCH-7712,Inbound,299,59,36,9,415.34,502.08,D1,Charlie Davies,Slightly Delayed,4,No,Passed,7
TXN104665,04-04-2025,Bristol Supply Hub,Liverpool,Home Appliances,Microwave,Britannia Pharma,BATCH-6353,Outbound,309,81,8,13,274.14,425.24,B1,Amelia Clark,Delayed,7,Yes,Passed,11
TXN104666,16-03-2026,Bristol Supply Hub,Bristol,Grocery,Coffee,Northern Supply Chain,BATCH-1763,Outbound,862,148,10,14,845.09,1084.46,C2,Jack Taylor,Delayed,9,No,Passed,22
TXN104667,20-08-2025,Leeds Fulfillment,Birmingham,Home Appliances,Vacuum Cleaner,Britannia Pharma,BATCH-4940,Inbound,702,660,20,8,344.54,460.42,D2,Noah Wilson,On Time,2,No,Failed,17
TXN104668,05-03-2026,Birmingham Distribution,Newcastle,Home Appliances,Air Fryer,Tesco Supply Ltd,BATCH-7850,Inbound,479,58,0,1,790.95,1044.98,D2,Harry Johnson,Slightly Delayed,5,Yes,Passed,2
TXN104669,24-09-2025,Bristol Supply Hub,Leeds,Home Appliances,Air Fryer,Northern Supply Chain,BATCH-1379,Inbound,209,150,22,16,1112.27,1341.94,B2,Amelia Clark,On Time,1,No,Passed,15
TXN104670,20-01-2026,Manchester Storage,Bristol,Home Appliances,Air Fryer,Northern Supply Chain,BATCH-8696,Outbound,88,31,22,16,14.61,18.57,A1,Jack Taylor,Slightly Delayed,4,No,Passed,13
TXN104671,06-12-2025,Birmingham Distribution,Birmingham,Pharma,Vitamin Tablets,Prime Wholesale UK,BATCH-4681,Inbound,776,72,31,15,222.53,252.09,C2,Noah Wilson,Delayed,8,No,Passed,14
TXN104672,24-02-2026,Glasgow Warehouse,Liverpool,Pharma,Bandages,Prime Wholesale UK,BATCH-6086,Outbound,779,419,39,6,35.46,61.1,A1,Oliver Smith,Slightly Delayed,6,No,Passed,9
TXN104673,29-06-2025,Newcastle Depot,Leeds,Grocery,Coffee,UK Retail Goods,BATCH-7057,Inbound,122,87,32,13,780.17,1192.21,A2,Harry Johnson,Slightly Delayed,6,No,Passed,19
TXN104674,23-03-2026,London Central Hub,Glasgow,Home Appliances,Vacuum Cleaner,Prime Wholesale UK,BATCH-4638,Inbound,387,42,10,13,923.82,1116.06,D2,Emily Harris,Delayed,9,No,Passed,17
TXN104675,21-02-2025,Liverpool Logistics,Manchester,Electronics,Laptop,Northern Supply Chain,BATCH-7387,Inbound,594,583,6,7,53.11,74.73,A2,Noah Wilson,Slightly Delayed,5,Yes,Passed,6
TXN104676,17-03-2025,Birmingham Distribution,Birmingham,Home Appliances,Mixer,Britannia Pharma,BATCH-1151,Outbound,461,205,5,8,1165.74,1797.48,C1,Charlie Davies,Slightly Delayed,4,Yes,Passed,7
TXN104677,14-04-2026,Leeds Fulfillment,Manchester,Home Appliances,Microwave,Prime Wholesale UK,BATCH-4312,Outbound,418,103,19,14,870.72,1328.0,D2,Harry Johnson,Delayed,10,Yes,Passed,16
TXN104678,20-02-2025,Glasgow Warehouse,Leeds,Pharma,Vitamin Tablets,Prime Wholesale UK,BATCH-9870,Outbound,290,91,12,3,1142.2,1534.49,A1,Emily Harris,On Time,3,No,Failed,24
TXN104679,21-04-2025,Bristol Supply Hub,Liverpool,Fashion,T-Shirt,ASDA Distribution,BATCH-1409,Inbound,319,50,39,0,814.19,957.59,B2,George Brown,Slightly Delayed,5,Yes,Passed,3
TXN104680,27-11-2025,Manchester Storage,Leeds,Electronics,Smartphone,ASDA Distribution,BATCH-7710,Inbound,65,53,11,9,818.48,1398.64,C2,Charlie Davies,Delayed,7,No,Passed,15
TXN104681,15-10-2025,Glasgow Warehouse,Newcastle,Home Appliances,Microwave,Northern Supply Chain,BATCH-8852,Inbound,139,56,22,14,347.19,440.7,D1,Noah Wilson,Slightly Delayed,6,No,Failed,8
TXN104682,21-10-2025,Glasgow Warehouse,Newcastle,Fashion,T-Shirt,London Trade Corp,BATCH-5083,Inbound,626,587,28,7,243.58,399.08,C1,Charlie Davies,On Time,2,Yes,Passed,14
TXN104683,23-04-2026,Birmingham Distribution,Bristol,Electronics,Monitor,ASDA Distribution,BATCH-3093,Inbound,327,274,6,6,95.68,171.08,D2,Noah Wilson,Slightly Delayed,4,Yes,Passed,14
TXN104684,06-06-2025,Manchester Storage,Leeds,Pharma,Paracetamol,ASDA Distribution,BATCH-9113,Outbound,317,245,21,14,869.78,1432.12,C2,Oliver Smith,Delayed,8,Yes,Passed,21
TXN104685,08-04-2026,Manchester Storage,Newcastle,Electronics,Smartphone,London Trade Corp,BATCH-2419,Outbound,664,385,39,7,90.89,134.94,C1,Jack Taylor,Delayed,8,No,Passed,17
TXN104686,18-03-2026,London Central Hub,Newcastle,Pharma,Cough Syrup,Britannia Pharma,BATCH-6817,Outbound,794,280,12,19,557.28,940.46,B1,Oliver Smith,On Time,3,No,Passed,23
TXN104687,19-09-2025,Newcastle Depot,Liverpool,Home Appliances,Mixer,Tesco Supply Ltd,BATCH-9547,Outbound,289,190,6,19,20.15,29.09,D1,George Brown,On Time,2,No,Passed,5
TXN104688,10-12-2025,Newcastle Depot,Leeds,Grocery,Cereal,Prime Wholesale UK,BATCH-2672,Inbound,704,204,17,2,1132.27,1315.66,D1,Jack Taylor,Slightly Delayed,5,Yes,Passed,4
TXN104689,19-05-2025,Newcastle Depot,Liverpool,Pharma,Cough Syrup,Prime Wholesale UK,BATCH-7239,Outbound,170,153,37,10,26.59,45.56,A2,Emily Harris,Delayed,7,Yes,Passed,17
TXN104690,25-01-2026,Newcastle Depot,Manchester,Pharma,Vitamin Tablets,Prime Wholesale UK,BATCH-4684,Outbound,421,93,29,9,824.59,913.23,D2,Harry Johnson,Slightly Delayed,5,No,Passed,25
TXN104691,23-02-2026,Manchester Storage,Birmingham,Fashion,Handbag,Tesco Supply Ltd,BATCH-4106,Inbound,707,473,11,18,812.24,894.66,D1,Noah Wilson,On Time,1,No,Passed,10
TXN104692,08-01-2025,Birmingham Distribution,Birmingham,Grocery,Cooking Oil,ASDA Distribution,BATCH-3305,Outbound,851,361,32,15,1088.01,1887.82,C1,Amelia Clark,Delayed,8,No,Failed,3
TXN104693,09-06-2025,London Central Hub,Newcastle,Fashion,Jacket,Britannia Pharma,BATCH-2455,Inbound,723,409,24,19,788.7,1015.41,A2,Jack Taylor,Delayed,10,No,Passed,8
TXN104694,30-10-2025,Manchester Storage,Newcastle,Grocery,Cooking Oil,ASDA Distribution,BATCH-4889,Outbound,572,502,16,6,889.43,1279.74,A1,Noah Wilson,On Time,3,Yes,Passed,2
TXN104695,27-07-2025,Liverpool Logistics,Bristol,Fashion,T-Shirt,Tesco Supply Ltd,BATCH-6350,Outbound,796,178,8,8,91.66,159.63,A2,Oliver Smith,Slightly Delayed,6,No,Failed,5
TXN104696,25-04-2025,Liverpool Logistics,Liverpool,Electronics,Monitor,ASDA Distribution,BATCH-3425,Outbound,751,357,26,5,515.05,923.38,D1,Emily Harris,Slightly Delayed,4,No,Passed,15
TXN104697,07-12-2025,Leeds Fulfillment,Liverpool,Fashion,Jeans,Britannia Pharma,BATCH-7116,Inbound,883,468,36,17,666.65,1009.47,C2,Amelia Clark,On Time,1,Yes,Failed,6
TXN104698,26-10-2025,Liverpool Logistics,Birmingham,Grocery,Cooking Oil,London Trade Corp,BATCH-4502,Outbound,734,85,10,9,685.13,885.01,A2,Jack Taylor,On Time,3,No,Passed,7
TXN104699,18-08-2025,Liverpool Logistics,Leeds,Home Appliances,Mixer,Tesco Supply Ltd,BATCH-5712,Outbound,402,56,20,16,713.18,1168.76,D1,Charlie Davies,On Time,3,Yes,Passed,9
TXN104700,20-01-2025,Bristol Supply Hub,Liverpool,Fashion,Jeans,ASDA Distribution,BATCH-6855,Inbound,576,198,33,5,279.35,388.03,D2,Harry Johnson,Delayed,9,No,Passed,14
TXN104701,25-03-2026,Bristol Supply Hub,Bristol,Fashion,T-Shirt,Tesco Supply Ltd,BATCH-5324,Outbound,344,241,24,5,971.96,1583.0,D1,Emily Harris,On Time,1,No,Passed,25
TXN104702,06-07-2025,Newcastle Depot,Bristol,Pharma,Paracetamol,ASDA Distribution,BATCH-7159,Inbound,101,52,30,19,498.59,601.3,D1,Harry Johnson,On Time,3,Yes,Passed,17
TXN104703,30-03-2026,Glasgow Warehouse,Bristol,Electronics,Laptop,London Trade Corp,BATCH-9381,Outbound,568,480,6,15,760.73,1187.2,A1,George Brown,On Time,3,Yes,Passed,13
TXN104704,05-05-2025,Newcastle Depot,Newcastle,Grocery,Coffee,Northern Supply Chain,BATCH-3958,Outbound,534,128,17,3,867.46,1354.29,A1,Harry Johnson,Delayed,7,Yes,Passed,11
TXN104705,05-02-2025,London Central Hub,Bristol,Fashion,Handbag,London Trade Corp,BATCH-1085,Outbound,332,83,29,0,872.53,1288.79,D1,Charlie Davies,On Time,1,No,Passed,10
TXN104706,17-06-2025,Glasgow Warehouse,Newcastle,Pharma,Cough Syrup,Tesco Supply Ltd,BATCH-2142,Inbound,987,203,24,13,526.22,672.61,D2,Jack Taylor,On Time,2,No,Failed,20
TXN104707,10-05-2025,London Central Hub,Glasgow,Electronics,Monitor,Northern Supply Chain,BATCH-4363,Outbound,322,127,33,17,847.32,1381.4,C1,Charlie Davies,On Time,1,Yes,Passed,4
TXN104708,30-07-2025,Manchester Storage,Newcastle,Grocery,Rice Pack,London Trade Corp,BATCH-8043,Inbound,555,555,16,2,412.25,641.41,A2,Noah Wilson,Delayed,7,No,Failed,23
TXN104709,21-04-2026,Leeds Fulfillment,London,Pharma,Vitamin Tablets,UK Retail Goods,BATCH-4776,Inbound,761,692,37,12,865.28,1538.45,D2,George Brown,Delayed,10,No,Passed,22
TXN104710,06-08-2025,Bristol Supply Hub,Glasgow,Pharma,Paracetamol,London Trade Corp,BATCH-3412,Inbound,340,95,6,8,398.11,560.54,D1,George Brown,On Time,2,Yes,Failed,14
TXN104711,18-02-2025,Leeds Fulfillment,Newcastle,Fashion,T-Shirt,London Trade Corp,BATCH-8377,Outbound,638,295,8,2,537.78,595.87,B1,Harry Johnson,On Time,1,Yes,Passed,16
TXN104712,05-04-2026,Bristol Supply Hub,London,Electronics,Monitor,Britannia Pharma,BATCH-5486,Inbound,294,221,2,5,13.01,20.86,D2,Charlie Davies,On Time,3,No,Passed,1
TXN104713,31-03-2025,Liverpool Logistics,Newcastle,Fashion,Jacket,ASDA Distribution,BATCH-6187,Inbound,971,593,23,3,457.23,663.46,C1,Harry Johnson,Delayed,7,Yes,Passed,17
TXN104714,03-12-2025,Bristol Supply Hub,London,Home Appliances,Vacuum Cleaner,Prime Wholesale UK,BATCH-3797,Inbound,447,405,20,4,883.65,1195.92,C1,Jack Taylor,Slightly Delayed,6,Yes,Failed,20
